"MARCA_RECURSO_INSUFICIENTE";"CUADRILLA DESASIGNADA";"COD_MOVIL";"TIPO";"ESTADO EVENTO";"ESTADO TERMINACION";"CODIGO AMBITO";"COD ELEMENTO AVERIADO";"COD CONDICION";"BAREMO";"PRECIO"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"P26";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"B01";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P42";"48";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"A02";"61";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"P25";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"M01";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"C02";"61";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"A02";"78";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"P16";"70";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"R01";"25";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"P26";"61";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"C26";"03";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"S03";"06";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"T22";"54";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P42";"80";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"C07";"54";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"P26";"54";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"L09";"32";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"1";"T16";"66";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"D02";"31";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"D02";"78";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"C02";"03";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"T25";"80";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"N01";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"C02";"61";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"A02";"50";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"A01";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"M01";"07";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"I01";"85";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"A02";"21";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"L09";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"S03";"89";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"A02";"26";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"L12";"40";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"M01";"43";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P26";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"A02";"03";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"I01";"08";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"C30";"43";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"M01";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P26";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"P22";"48";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"M01";"77";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"M01";"32";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"R06";"78";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"M01";"85";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"D02";"78";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"C07";"54";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"P16";"85";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"P18";"61";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"L09";"03";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"L09";"10";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"L09";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"D02";"08";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"C07";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"S03";"78";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"P22";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"U01";"85";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"C02";"23";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"D02";"49";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"A02";"03";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P10";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"P16";"58";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"L08";"78";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"I01";"78";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"9";"P16";"48";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"C07";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"D02";"45";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"E06";"61";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"C30";"15";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"P26";"19";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"C30";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"D02";"36";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"T04";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"D02";"97";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"P22";"03";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P25";"77";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"C07";"43";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"9";"L04";"26";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"B08";"43";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P10";"77";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P40";"61";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"M01";"27";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"P25";"69";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"M01";"78";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"8";"L09";"29";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"L12";"61";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"C28";"21";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"T23";"80";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"C30";"66";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"A01";"03";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"A02";"40";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"7";"P40";"77";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"PROVISORIO";"6";"P41";"54";"ATENCION RECLAMO DOMICILIO PROVISORIO CUADRILLA RED";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"R03";"69";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P50";"66";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"I02";"66";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"I02";"69";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"I02";"05";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P28";"66";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"S03";"66";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"C25";"05";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"P50";"69";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"A11";"69";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P30";"69";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"C25";"69";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"3";"P29";"66";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"R03";"05";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"R03";"66";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"C25";"66";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"1";"L02";"85";"OPERACIÓN EQUIPOS DIST. AEREA MT";"15860"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"S03";"69";"MANTENIMIENTO BT MENOR";"18658"
"NO";"NO";"V4650,V4651,V4652,V4653,V4654,V4655,V4656";"SERVICIO DE EMERGENCIA RED";"CERRADO";"TERMINADO";"4";"T10";"69";"MANTENIMIENTO BT MENOR";"18658"
