"BAREMO";"PRECIO";"COD ELEMENTO AVERIADO";"DESCRIPCION ELEMENTO AVERIADO";"CODIGO AMBITO";"DESCRIPCION AMBITO";"COD CONDICION";"DESCRIPCION CONDICION";"Eventos_Averiados.ESTADO";"CODIGOS"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C07";"CAJA EMP. MONOFASICA";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6C0766"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";6;"Cliente Aéreo";21;"DESAPARECIDO-A";"T";"6P2521"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";6;"Cliente Aéreo";54;"MAL ESTADO";"T";"6T0154"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C02";"CABLE EMPALME";7;"Cliente Subterráneo";15;"CONEXIÓN SUELTA";"T";"7C0215"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C30";"CHICOTE CAJA EMP.";7;"Cliente Subterráneo";43;"FUNDIDO-A";"T";"7C3043"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L12";"LIMITADOR EN EDIFICIO";7;"Cliente Subterráneo";66;"NORMALIZACION";"T";"7L1266"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P26";"PROTECC EMP. 380V";7;"Cliente Subterráneo";69;"OTRA FALLA";"T";"7P2669"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";7;"Cliente Subterráneo";54;"MAL ESTADO";"T";"7T0154"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T04";"TAPA CAJA EMP.";7;"Cliente Subterráneo";54;"MAL ESTADO";"T";"7T0454"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L02";"LINEA DE DISTRIBUCION";9;"Otra Empresa";26;"DESTEMPLADO";"T";"9L0226"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L04";"LINEA APOYADA OTRA EMPR.";9;"Otra Empresa";12;"CON RAMAS";"T";"9L0412"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A01";"ACOMETIDA";6;"Cliente Aéreo";25;"DESPRENDIDO";"T";"6A0125"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C07";"CAJA EMP. MONOFASICA";6;"Cliente Aéreo";25;"DESPRENDIDO";"T";"6C0725"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"D02";"DOMICILIO";6;"Cliente Aéreo";61;"NO NORMALIZADO";"T";"6D0261"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"M01";"MEDIDOR";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6M0166"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"M01";"MEDIDOR";6;"Cliente Aéreo";85;"REVISION";"T";"6M0185"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"N01";"NEUTRO";7;"Cliente Subterráneo";66;"NORMALIZACION";"T";"7N0166"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L09";"LUMINARIA";8;"Alumbrado Público";85;"REVISION";"T";"8L0985"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A01";"ACOMETIDA";6;"Cliente Aéreo";26;"DESTEMPLADO";"T";"6A0126"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";6;"Cliente Aéreo";54;"MAL ESTADO";"T";"6P2554"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"U01";"UNION A TABLERO";6;"Cliente Aéreo";17;"CORTO-CIRCUITO";"T";"6U0117"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L09";"LUMINARIA";8;"Alumbrado Público";3;"AISLADO-A";"T";"8L0903"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L02";"LINEA DE DISTRIBUCION";9;"Otra Empresa";16;"CORTADO-A";"T";"9L0216"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"B09";"BLOCK DE PRUEBA (220V)";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6B0966"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";7;"Cliente Subterráneo";29;"DESCONECTADO";"T";"7P2529"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";7;"Cliente Subterráneo";40;"FALLADO-A";"T";"7T0140"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";7;"Cliente Subterráneo";43;"FUNDIDO-A";"T";"7T0143"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";7;"Cliente Subterráneo";69;"OTRA FALLA";"T";"7T0169"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P16";"POSTE DISTRIBUCION";9;"Otra Empresa";11;"CHOCADO";"T";"9P1611"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C07";"CAJA EMP. MONOFASICA";6;"Cliente Aéreo";93;"SERVICIO REPUESTO";"T";"6C0793"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C30";"CHICOTE CAJA EMP.";6;"Cliente Aéreo";15;"CONEXIÓN SUELTA";"T";"6C3015"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"E03";"EXTENSION METALICA DE EMPALME";6;"Cliente Aéreo";54;"MAL ESTADO";"T";"6E0354"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L06";"LINEA PARTICULAR";6;"Cliente Aéreo";17;"CORTO-CIRCUITO";"T";"6L0617"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";6;"Cliente Aéreo";92;"SUELTO-A";"T";"6P2592"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P26";"PROTECC EMP. 380V";6;"Cliente Aéreo";69;"OTRA FALLA";"T";"6P2669"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";6;"Cliente Aéreo";15;"CONEXIÓN SUELTA";"T";"6T0115"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"U01";"UNION A TABLERO";6;"Cliente Aéreo";43;"FUNDIDO-A";"T";"6U0143"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A01";"ACOMETIDA";6;"Cliente Aéreo";85;"REVISION";"T";"6A0185"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"M01";"MEDIDOR";7;"Cliente Subterráneo";85;"REVISION";"T";"7M0185"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"B01";"BAJADA EMPALME";6;"Cliente Aéreo";16;"CORTADO-A";"T";"6B0116"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"I01";"IND. O EDIFICIO";6;"Cliente Aéreo";45;"FALLA EN INSTALACION CLIENTE";"T";"6I0145"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";6;"Cliente Aéreo";43;"FUNDIDO-A";"T";"6T0143"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C30";"CHICOTE CAJA EMP.";7;"Cliente Subterráneo";15;"CONEXIÓN SUELTA";"T";"7C3015"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A02";"ACOMETIDA CONCEN";6;"Cliente Aéreo";69;"OTRA FALLA";"T";"6A0269"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A01";"ACOMETIDA";6;"Cliente Aéreo";15;"CONEXIÓN SUELTA";"T";"6A0115"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A01";"ACOMETIDA";6;"Cliente Aéreo";16;"CORTADO-A";"T";"6A0116"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A02";"ACOMETIDA CONCEN";6;"Cliente Aéreo";17;"CORTO-CIRCUITO";"T";"6A0217"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A02";"ACOMETIDA CONCEN";6;"Cliente Aéreo";43;"FUNDIDO-A";"T";"6A0243"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"N01";"NEUTRO";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6N0166"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";6;"Cliente Aéreo";40;"FALLADO-A";"T";"6T0140"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"U01";"UNION A TABLERO";6;"Cliente Aéreo";19;"CONEXIÓN FUNDIDA";"T";"6U0119"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";8;"Alumbrado Público";66;"NORMALIZACION";"T";"8P2566"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"B01";"BAJADA EMPALME";6;"Cliente Aéreo";15;"CONEXIÓN SUELTA";"T";"6B0115"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"I01";"IND. O EDIFICIO";7;"Cliente Subterráneo";45;"FALLA EN INSTALACION CLIENTE";"T";"7I0145"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A02";"ACOMETIDA CONCEN";6;"Cliente Aéreo";25;"DESPRENDIDO";"T";"6A0225"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L09";"LUMINARIA";8;"Alumbrado Público";15;"CONEXIÓN SUELTA";"T";"8L0915"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";6;"Cliente Aéreo";69;"OTRA FALLA";"T";"6T0169"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";7;"Cliente Subterráneo";43;"FUNDIDO-A";"T";"7P2543"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L04";"LINEA APOYADA OTRA EMPR.";9;"Otra Empresa";69;"OTRA FALLA";"T";"9L0469"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P10";"PLACA LOZA 25 AMP.";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6P1066"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";6;"Cliente Aéreo";61;"NO NORMALIZADO";"T";"6P2561"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T04";"TAPA CAJA EMP.";6;"Cliente Aéreo";54;"MAL ESTADO";"T";"6T0454"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"I01";"IND. O EDIFICIO";7;"Cliente Subterráneo";85;"REVISION";"T";"7I0185"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C30";"CHICOTE CAJA EMP.";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6C3066"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C30";"CHICOTE CAJA EMP.";7;"Cliente Subterráneo";66;"NORMALIZACION";"T";"7C3066"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"C07";"CAJA EMP. MONOFASICA";7;"Cliente Subterráneo";93;"SERVICIO REPUESTO";"T";"7C0793"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";7;"Cliente Subterráneo";61;"NO NORMALIZADO";"T";"7P2561"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A02";"ACOMETIDA CONCEN";6;"Cliente Aéreo";3;"AISLADO-A";"T";"6A0203"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";7;"Cliente Subterráneo";69;"OTRA FALLA";"T";"7P2569"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"U01";"UNION A TABLERO";7;"Cliente Subterráneo";15;"CONEXIÓN SUELTA";"T";"7U0115"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"I01";"IND. O EDIFICIO";6;"Cliente Aéreo";85;"REVISION";"T";"6I0185"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"D02";"DOMICILIO";7;"Cliente Subterráneo";69;"OTRA FALLA";"T";"7D0269"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"F01";"FASE";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6F0166"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";7;"Cliente Subterráneo";40;"FALLADO-A";"T";"7P2540"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"A02";"ACOMETIDA CONCEN";6;"Cliente Aéreo";16;"CORTADO-A";"T";"6A0216"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L09";"LUMINARIA";8;"Alumbrado Público";66;"NORMALIZACION";"T";"8L0966"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L04";"LINEA APOYADA OTRA EMPR.";9;"Otra Empresa";3;"AISLADO-A";"T";"9L0403"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P26";"PROTECC EMP. 380V";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6P2666"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L04";"LINEA APOYADA OTRA EMPR.";9;"Otra Empresa";26;"DESTEMPLADO";"T";"9L0426"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P26";"PROTECC EMP. 380V";7;"Cliente Subterráneo";66;"NORMALIZACION";"T";"7P2666"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";6;"Cliente Aéreo";66;"NORMALIZACION";"T";"6T0166"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"U01";"UNION A TABLERO";6;"Cliente Aéreo";15;"CONEXIÓN SUELTA";"T";"6U0115"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"T01";"TABLERO CLTE.";7;"Cliente Subterráneo";66;"NORMALIZACION";"T";"7T0166"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"L04";"LINEA APOYADA OTRA EMPR.";9;"Otra Empresa";16;"CORTADO-A";"T";"9L0416"
"ATENCION RECLAMO DOMICILIO CUADRILLA RED";18658;"P25";"PROTECC EMP. 220V";6;"Cliente Aéreo";43;"FUNDIDO-A";"T";"6P2543"
"MANTENIMIENTO BT MENOR";18658;"P29";"PROTECC T/D EN BT";3;"Transformador MT/BT";64;"NO RESISTE";"T";"3P2964"
"MANTENIMIENTO BT MENOR";18658;"P30";"PROTECCION DE T/P EN MT";3;"Transformador MT/BT";29;"DESCONECTADO";"T";"3P3029"
"MANTENIMIENTO BT MENOR";18658;"C41";"CONECTOR UDC";4;"Red BT Aérea";40;"FALLADO-A";"T";"4C4140"
"MANTENIMIENTO BT MENOR";18658;"C41";"CONECTOR UDC";4;"Red BT Aérea";92;"SUELTO-A";"T";"4C4192"
"MANTENIMIENTO BT MENOR";18658;"C44";"CHIC (PROT. BT DAE A REGL. DAE)";4;"Red BT Aérea";19;"CONEXIÓN FUNDIDA";"T";"4C4419"
"MANTENIMIENTO BT MENOR";18658;"C46";"CABLE BAJADA/SUBIDA";4;"Red BT Aérea";14;"CONECTO-AR";"T";"4C4614"
"MANTENIMIENTO BT MENOR";18658;"F01";"FASE";4;"Red BT Aérea";19;"CONEXIÓN FUNDIDA";"T";"4F0119"
"MANTENIMIENTO BT MENOR";18658;"F01";"FASE";4;"Red BT Aérea";25;"DESPRENDIDO";"T";"4F0125"
"MANTENIMIENTO BT MENOR";18658;"G06";"GRAMPA DE RETENSION";4;"Red BT Aérea";54;"MAL ESTADO";"T";"4G0654"
"MANTENIMIENTO BT MENOR";18658;"G06";"GRAMPA DE RETENSION";4;"Red BT Aérea";80;"QUEBRADO-A";"T";"4G0680"
"MANTENIMIENTO BT MENOR";18658;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";15;"CONEXIÓN SUELTA";"T";"4L0215"
"MANTENIMIENTO BT MENOR";18658;"L03";"LINEA DE PROTECCION";4;"Red BT Aérea";16;"CORTADO-A";"T";"4L0316"
"MANTENIMIENTO BT MENOR";18658;"L03";"LINEA DE PROTECCION";4;"Red BT Aérea";85;"REVISION";"T";"4L0385"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";25;"DESPRENDIDO";"T";"4L0725"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";54;"MAL ESTADO";"T";"4L0754"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";74;"PERDIDA DE AISLACION";"T";"4L0774"
"MANTENIMIENTO BT MENOR";18658;"L08";"LINEA DIST. P/ENS. (CALPE)";4;"Red BT Aérea";15;"CONEXIÓN SUELTA";"T";"4L0815"
"MANTENIMIENTO BT MENOR";18658;"N01";"NEUTRO";4;"Red BT Aérea";16;"CORTADO-A";"T";"4N0116"
"MANTENIMIENTO BT MENOR";18658;"P02";"PIEZA PORTA FUSIBLE NH";4;"Red BT Aérea";3;"AISLADO-A";"T";"4P0203"
"MANTENIMIENTO BT MENOR";18658;"P02";"PIEZA PORTA FUSIBLE NH";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4P0269"
"MANTENIMIENTO BT MENOR";18658;"P02";"PIEZA PORTA FUSIBLE NH";4;"Red BT Aérea";81;"QUEMADO";"T";"4P0281"
"MANTENIMIENTO BT MENOR";18658;"P16";"POSTE DISTRIBUCION";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4P1669"
"MANTENIMIENTO BT MENOR";18658;"P34";"PUENTE DE DISTRIBUCION";4;"Red BT Aérea";9;"CONEXION INVERTIDA";"T";"4P3409"
"MANTENIMIENTO BT MENOR";18658;"P34";"PUENTE DE DISTRIBUCION";4;"Red BT Aérea";14;"CONECTO-AR";"T";"4P3414"
"MANTENIMIENTO BT MENOR";18658;"P34";"PUENTE DE DISTRIBUCION";4;"Red BT Aérea";92;"SUELTO-A";"T";"4P3492"
"MANTENIMIENTO BT MENOR";18658;"R08";"REGLETA CONEX.CAJA DISTR. EDIFICIO";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4R0866"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";4;"Red BT Aérea";0;"NORMAL";"T";"4S0300"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";4;"Red BT Aérea";85;"REVISION";"T";"4S0385"
"MANTENIMIENTO BT MENOR";18658;"T17";"TRIPOLAR";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4T1743"
"MANTENIMIENTO BT MENOR";18658;"T17";"TRIPOLAR";4;"Red BT Aérea";61;"NO NORMALIZADO";"T";"4T1761"
"MANTENIMIENTO BT MENOR";18658;"T17";"TRIPOLAR";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4T1769"
"MANTENIMIENTO BT MENOR";18658;"T17";"TRIPOLAR";4;"Red BT Aérea";85;"REVISION";"T";"4T1785"
"MANTENIMIENTO BT MENOR";18658;"T20";"TRANSF. DISTRIBUCION AEREO";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4T2066"
"MANTENIMIENTO BT MENOR";18658;"C01";"CABLE DE DISTRIBUCION";5;"Red BT Subterránea";14;"CONECTO-AR";"T";"5C0114"
"MANTENIMIENTO BT MENOR";18658;"C01";"CABLE DE DISTRIBUCION";5;"Red BT Subterránea";29;"DESCONECTADO";"T";"5C0129"
"MANTENIMIENTO BT MENOR";18658;"C01";"CABLE DE DISTRIBUCION";5;"Red BT Subterránea";74;"PERDIDA DE AISLACION";"T";"5C0174"
"MANTENIMIENTO BT MENOR";18658;"C03";"CAJA DISTRIB BT SUBTERRANEA";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5C0369"
"MANTENIMIENTO BT MENOR";18658;"C03";"CAJA DISTRIB BT SUBTERRANEA";5;"Red BT Subterránea";85;"REVISION";"T";"5C0385"
"MANTENIMIENTO BT MENOR";18658;"C46";"CABLE BAJADA/SUBIDA";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5C4669"
"MANTENIMIENTO BT MENOR";18658;"P12";"PORTA BURNDY";5;"Red BT Subterránea";43;"FUNDIDO-A";"T";"5P1243"
"MANTENIMIENTO BT MENOR";18658;"S01";"S/E MURAL";5;"Red BT Subterránea";66;"NORMALIZACION";"T";"5S0166"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";5;"Red BT Subterránea";8;"BAJO VOLTAJE";"T";"5S0308"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";5;"Red BT Subterránea";29;"DESCONECTADO";"T";"5S0329"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";5;"Red BT Subterránea";61;"NO NORMALIZADO";"T";"5S0361"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";5;"Red BT Subterránea";97;"VARIACION DE VOLTAJE";"T";"5S0397"
"MANTENIMIENTO BT MENOR";18658;"S05";"STUD MOLE";5;"Red BT Subterránea";66;"NORMALIZACION";"T";"5S0566"
"MANTENIMIENTO BT MENOR";18658;"T20";"TRANSF. DISTRIBUCION AEREO";1;"Red MT Aérea";8;"BAJO VOLTAJE";"T";"1T2008"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";2;"Red MT Subterránea";37;"EN ATENCION";"T";"2S0337"
"MANTENIMIENTO BT MENOR";18658;"C20";"CHIC. (PROT. BT. T/D  A RED)";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4C2066"
"MANTENIMIENTO BT MENOR";18658;"C26";"CABLE PREENSAMBLADO ALUMINIO";4;"Red BT Aérea";19;"CONEXIÓN FUNDIDA";"T";"4C2619"
"MANTENIMIENTO BT MENOR";18658;"C39";"CONECTOR TIPO MUELA";4;"Red BT Aérea";92;"SUELTO-A";"T";"4C3992"
"MANTENIMIENTO BT MENOR";18658;"C41";"CONECTOR UDC";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4C4143"
"MANTENIMIENTO BT MENOR";18658;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";19;"CONEXIÓN FUNDIDA";"T";"4L0219"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";16;"CORTADO-A";"T";"4L0716"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4L0743"
"MANTENIMIENTO BT MENOR";18658;"L08";"LINEA DIST. P/ENS. (CALPE)";4;"Red BT Aérea";16;"CORTADO-A";"T";"4L0816"
"MANTENIMIENTO BT MENOR";18658;"L08";"LINEA DIST. P/ENS. (CALPE)";4;"Red BT Aérea";26;"DESTEMPLADO";"T";"4L0826"
"MANTENIMIENTO BT MENOR";18658;"L11";"LIMITADOR  AEREO 380V";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4L1169"
"MANTENIMIENTO BT MENOR";18658;"P03";"CONTACTO HEMBRA INF TRIPOLAR BT";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4P0366"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4S0366"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";4;"Red BT Aérea";78;"QUEDO IGUAL";"T";"4S0378"
"MANTENIMIENTO BT MENOR";18658;"T10";"TIRANTE";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4T1069"
"MANTENIMIENTO BT MENOR";18658;"T20";"TRANSF. DISTRIBUCION AEREO";4;"Red BT Aérea";69;"OTRA FALLA";"T";"4T2069"
"MANTENIMIENTO BT MENOR";18658;"F03";"FUSIBLE";5;"Red BT Subterránea";16;"CORTADO-A";"T";"5F0316"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5S0369"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";5;"Red BT Subterránea";89;"SIN CORRIENTE";"T";"5S0389"
"MANTENIMIENTO BT MENOR";18658;"T03";"TAPA CAMARA";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5T0369"
"MANTENIMIENTO BT MENOR";18658;"C39";"CONECTOR TIPO MUELA";4;"Red BT Aérea";54;"MAL ESTADO";"T";"4C3954"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";17;"CORTO-CIRCUITO";"T";"4L0717"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";85;"REVISION";"T";"4L0785"
"MANTENIMIENTO BT MENOR";18658;"L08";"LINEA DIST. P/ENS. (CALPE)";4;"Red BT Aérea";12;"CON RAMAS";"T";"4L0812"
"MANTENIMIENTO BT MENOR";18658;"L11";"LIMITADOR  AEREO 380V";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4L1166"
"MANTENIMIENTO BT MENOR";18658;"R04";"REGLETA CONEX DAE";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4R0466"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";4;"Red BT Aérea";59;"NO ATENDIDO";"T";"4S0359"
"MANTENIMIENTO BT MENOR";18658;"T20";"TRANSF. DISTRIBUCION AEREO";4;"Red BT Aérea";85;"REVISION";"T";"4T2085"
"MANTENIMIENTO BT MENOR";18658;"C01";"CABLE DE DISTRIBUCION";5;"Red BT Subterránea";23;"DESCUBIERTO";"T";"5C0123"
"MANTENIMIENTO BT MENOR";18658;"C09";"CAMARA";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5C0969"
"MANTENIMIENTO BT MENOR";18658;"F01";"FASE";5;"Red BT Subterránea";66;"NORMALIZACION";"T";"5F0166"
"MANTENIMIENTO BT MENOR";18658;"S04";"SEMICAMARA";5;"Red BT Subterránea";69;"OTRA FALLA";"T";"5S0469"
"MANTENIMIENTO BT MENOR";18658;"P34";"PUENTE DE DISTRIBUCION";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4P3443"
"MANTENIMIENTO BT MENOR";18658;"P12";"PORTA BURNDY";5;"Red BT Subterránea";66;"NORMALIZACION";"T";"5P1266"
"MANTENIMIENTO BT MENOR";18658;"S03";"SECTOR";5;"Red BT Subterránea";66;"NORMALIZACION";"T";"5S0366"
"MANTENIMIENTO BT MENOR";18658;"C41";"CONECTOR UDC";4;"Red BT Aérea";66;"NORMALIZACION";"T";"4C4166"
"MANTENIMIENTO BT MENOR";18658;"L02";"LINEA DE DISTRIBUCION";4;"Red BT Aérea";67;"OBJETO CAIDO";"T";"4L0267"
"MANTENIMIENTO BT MENOR";18658;"L07";"LINEA DIST. CONC 1F";4;"Red BT Aérea";19;"CONEXIÓN FUNDIDA";"T";"4L0719"
"MANTENIMIENTO BT MENOR";18658;"C39";"CONECTOR TIPO MUELA";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4C3943"
"MANTENIMIENTO BT MENOR";18658;"P02";"PIEZA PORTA FUSIBLE NH";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4P0243"
"MANTENIMIENTO BT MENOR";18658;"R04";"REGLETA CONEX DAE";4;"Red BT Aérea";43;"FUNDIDO-A";"T";"4R0443"
"MANTENIMIENTO BT MENOR";18658;"C09";"CAMARA";5;"Red BT Subterránea";85;"REVISION";"T";"5C0985"
