EVENTO;ELEMENTO UBICADO;CODIGO ELEMENTO RESPONSABLE;DESCRIPCION ELEMENTO RESPONSABLE;CODIGO AMBITO;DESCRIPCION AMBITO;CODIGO CONDICION;DESCRIPCION CONDICION;OBSERVACIONES
B1832366;;F01;FASE;6;Cliente AÇreo;43;FUNDIDO-A;
B1832367;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;29;DESCONECTADO;
B1832368;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832369;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832370;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832371;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832372;;C02;CABLE EMPALME;7;Cliente Subterr†neo;23;DESCUBIERTO;
B1832373;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;66;NORMALIZACION;
B1832374;;U01;UNION A TABLERO;6;Cliente AÇreo;17;CORTO-CIRCUITO;
B1832375;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832376;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832377;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832379;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832380;;S03;SECTOR;5;Red BT Subterr†nea;85;REVISION;
B1832381;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;16;CORTADO-A;
B1832382;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832383;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832384;;C30;CHICOTE CAJA EMP.;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832385;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832386;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832387;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832388;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832389;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832390;;P16;POSTE DISTRIBUCION;1;Red MT AÇrea;11;CHOCADO;
B1832391;;B01;BAJADA EMPALME;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832393;;C41;CONECTOR UDC;4;Red BT AÇrea;15;CONEXI‡N SUELTA;
B1832395;;P16;POSTE DISTRIBUCION;4;Red BT AÇrea;11;CHOCADO;
B1832396;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832397;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832398;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832399;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832400;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832401;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;16;CORTADO-A;
B1832402;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;69;OTRA FALLA;
B1832403;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832404;;D02;DOMICILIO;6;Cliente AÇreo;0;NORMAL;
B1832405;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832406;;L02;LINEA DE DISTRIBUCION;1;Red MT AÇrea;85;REVISION;
B1832408;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;62;NO OPERATIVO;
B1832409;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832410;;E03;EXTENSION METALICA DE EMPALME;6;Cliente AÇreo;54;MAL ESTADO;
B1832411;;D02;DOMICILIO;6;Cliente AÇreo;97;VARIACION DE VOLTAJE;
B1832414;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;40;FALLADO-A;
B1832415;;L02;LINEA DE DISTRIBUCION;4;Red BT AÇrea;85;REVISION;
B1832416;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;25;DESPRENDIDO;
B1832417;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832418;;D02;DOMICILIO;6;Cliente AÇreo;2;NO SE UBICA;
B1832419;;P16;POSTE DISTRIBUCION;4;Red BT AÇrea;11;CHOCADO;
B1832420;;A01;ACOMETIDA;6;Cliente AÇreo;16;CORTADO-A;
B1832421;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832423;;P16;POSTE DISTRIBUCION;4;Red BT AÇrea;11;CHOCADO;
B1832424;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832425;;M01;MEDIDOR;6;Cliente AÇreo;40;FALLADO-A;
B1832426;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832427;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832429;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832430;;D02;DOMICILIO;6;Cliente AÇreo;69;OTRA FALLA;
B1832431;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;25;DESPRENDIDO;
B1832433;;P16;POSTE DISTRIBUCION;4;Red BT AÇrea;11;CHOCADO;
B1832434;;P26;PROTECC EMP. 380V;6;Cliente AÇreo;77;PUENTEADO-A;
B1832435;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832436;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832437;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832438;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832439;;T04;TAPA CAJA EMP.;6;Cliente AÇreo;54;MAL ESTADO;
B1832440;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832441;;L02;LINEA DE DISTRIBUCION;4;Red BT AÇrea;12;CON RAMAS;
B1832442;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832443;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832444;;E06;EMPALME TRIFASICO;6;Cliente AÇreo;85;REVISION;
B1832445;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832446;;L02;LINEA DE DISTRIBUCION;1;Red MT AÇrea;85;REVISION;
B1832447;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832448;;P16;POSTE DISTRIBUCION;4;Red BT AÇrea;85;REVISION;
B1832449;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832450;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832451;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832452;;P25;PROTECC EMP. 220V;7;Cliente Subterr†neo;61;NO NORMALIZADO;
B1832453;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832454;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832455;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;43;FUNDIDO-A;
B1832456;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;40;FALLADO-A;
B1832457;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832458;;L02;LINEA DE DISTRIBUCION;4;Red BT AÇrea;16;CORTADO-A;
B1832459;;D02;DOMICILIO;6;Cliente AÇreo;1;CERRADO;
B1832460;;D02;DOMICILIO;6;Cliente AÇreo;31;ELECTRIZADO-A;
B1832461;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832462;;C01;CABLE DE DISTRIBUCION;5;Red BT Subterr†nea;43;FUNDIDO-A;
B1832463;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832464;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;16;CORTADO-A;
B1832465;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832466;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832467;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832468;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;40;FALLADO-A;
B1832469;;D02;DOMICILIO;7;Cliente Subterr†neo;45;FALLA EN INSTALACION CLIENTE;
B1832470;;M01;MEDIDOR;6;Cliente AÇreo;52;INACCESIBLE;
B1832471;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;12;CON RAMAS;
B1832475;;P16;POSTE DISTRIBUCION;1;Red MT AÇrea;48;INCLINADO;
B1832476;;F01;FASE;6;Cliente AÇreo;43;FUNDIDO-A;
B1832477;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832478;;F03;FUSIBLE;3;Transformador MT/BT;16;CORTADO-A;
B1832479;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832480;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832481;;P24;PROTECC DAE BT;3;Transformador MT/BT;61;NO NORMALIZADO;
B1832482;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832483;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;17;CORTO-CIRCUITO;
B1832484;;P26;PROTECC EMP. 380V;6;Cliente AÇreo;61;NO NORMALIZADO;
B1832486;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832488;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832489;;P26;PROTECC EMP. 380V;7;Cliente Subterr†neo;43;FUNDIDO-A;
B1832490;;B01;BAJADA EMPALME;6;Cliente AÇreo;16;CORTADO-A;
B1832492;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;61;NO NORMALIZADO;
B1832493;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832494;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832496;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832497;;U01;UNION A TABLERO;6;Cliente AÇreo;17;CORTO-CIRCUITO;
B1832498;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832499;;D02;DOMICILIO;7;Cliente Subterr†neo;45;FALLA EN INSTALACION CLIENTE;
B1832500;;L02;LINEA DE DISTRIBUCION;4;Red BT AÇrea;85;REVISION;
B1832501;;P16;POSTE DISTRIBUCION;4;Red BT AÇrea;11;CHOCADO;
B1832502;;B08;BLOCK DE CONEX  (220V);7;Cliente Subterr†neo;43;FUNDIDO-A;
B1832503;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832504;;U01;UNION A TABLERO;6;Cliente AÇreo;17;CORTO-CIRCUITO;
B1832505;;U01;UNION A TABLERO;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832506;;C07;CAJA EMP. MONOFASICA;6;Cliente AÇreo;85;REVISION;
B1832508;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;12;CON RAMAS;
B1832509;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;61;NO NORMALIZADO;
B1832510;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832511;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832512;;L07;LINEA DIST. CONC 1F;4;Red BT AÇrea;43;FUNDIDO-A;
B1832513;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;61;NO NORMALIZADO;
B1832514;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;61;NO NORMALIZADO;
B1832515;;S03;SECTOR;5;Red BT Subterr†nea;89;SIN CORRIENTE;
B1832516;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832517;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832518;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832520;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832521;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832522;;L09;LUMINARIA;8;Alumbrado P£blico;61;NO NORMALIZADO;
B1832523;;C01;CABLE DE DISTRIBUCION;5;Red BT Subterr†nea;40;FALLADO-A;
B1832524;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832525;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;92;SUELTO-A;
B1832526;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832527;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832528;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832529;;G06;GRAMPA DE RETENSION;4;Red BT AÇrea;80;QUEBRADO-A;
B1832530;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;85;REVISION;
B1832531;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832532;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832533;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832534;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832535;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832536;;R04;REGLETA CONEX DAE;4;Red BT AÇrea;43;FUNDIDO-A;
B1832537;;U01;UNION A TABLERO;6;Cliente AÇreo;43;FUNDIDO-A;
B1832538;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832539;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832540;;L02;LINEA DE DISTRIBUCION;1;Red MT AÇrea;12;CON RAMAS;
B1832541;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832542;;B01;BAJADA EMPALME;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832543;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832544;;L02;LINEA DE DISTRIBUCION;9;Otra Empresa;16;CORTADO-A;
B1832545;;C07;CAJA EMP. MONOFASICA;6;Cliente AÇreo;25;DESPRENDIDO;
B1832547;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;40;FALLADO-A;
B1832549;;C30;CHICOTE CAJA EMP.;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832550;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832551;;D02;DOMICILIO;6;Cliente AÇreo;0;NORMAL;
B1832552;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832553;;S03;SECTOR;4;Red BT AÇrea;37;EN ATENCION;
B1832554;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;12;CON RAMAS;
B1832556;;D02;DOMICILIO;6;Cliente AÇreo;0;NORMAL;
B1832557;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832559;;D02;DOMICILIO;6;Cliente AÇreo;52;INACCESIBLE;
B1832560;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;69;OTRA FALLA;
B1832561;;P26;PROTECC EMP. 380V;6;Cliente AÇreo;61;NO NORMALIZADO;
B1832562;;D02;DOMICILIO;6;Cliente AÇreo;88;SERVICIO CORTADO;
B1832563;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;54;MAL ESTADO;
B1832564;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832565;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;40;FALLADO-A;
B1832566;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832567;;D02;DOMICILIO;6;Cliente AÇreo;88;SERVICIO CORTADO;
B1832568;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832569;;A01;ACOMETIDA;6;Cliente AÇreo;26;DESTEMPLADO;
B1832571;;P24;PROTECC DAE BT;3;Transformador MT/BT;43;FUNDIDO-A;
B1832572;;F01;FASE;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832573;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832574;;D02;DOMICILIO;6;Cliente AÇreo;57;VERIFICACION DE DOMICILIO;
B1832575;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832576;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;43;FUNDIDO-A;
B1832577;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832579;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832580;;D02;DOMICILIO;6;Cliente AÇreo;88;SERVICIO CORTADO;
B1832581;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;40;FALLADO-A;
B1832582;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;25;DESPRENDIDO;
B1832583;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;40;FALLADO-A;
B1832584;;U01;UNION A TABLERO;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832585;;S03;SECTOR;5;Red BT Subterr†nea;89;SIN CORRIENTE;
B1832586;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832587;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;43;FUNDIDO-A;
B1832588;;B01;BAJADA EMPALME;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832589;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;12;CON RAMAS;
B1832590;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832591;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832592;;U01;UNION A TABLERO;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832593;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832594;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832595;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;92;SUELTO-A;
B1832597;;F03;FUSIBLE;1;Red MT AÇrea;61;NO NORMALIZADO;
B1832599;;P28;PROTECCION DE T/D EN MT;3;Transformador MT/BT;66;NORMALIZACION;
B1832600;;P16;POSTE DISTRIBUCION;1;Red MT AÇrea;11;CHOCADO;
B1832601;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;16;CORTADO-A;
B1832602;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832603;;D02;DOMICILIO;7;Cliente Subterr†neo;45;FALLA EN INSTALACION CLIENTE;
B1832605;;L09;LUMINARIA;8;Alumbrado P£blico;15;CONEXI‡N SUELTA;
B1832606;;T10;TIRANTE;1;Red MT AÇrea;11;CHOCADO;
B1832607;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832608;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832609;;D02;DOMICILIO;6;Cliente AÇreo;45;FALLA EN INSTALACION CLIENTE;
B1832610;;D02;DOMICILIO;6;Cliente AÇreo;88;SERVICIO CORTADO;
B1832612;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832613;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832614;;F03;FUSIBLE;1;Red MT AÇrea;16;CORTADO-A;
B1832615;;P22;POSTE METALICO  DE AP;8;Alumbrado P£blico;69;OTRA FALLA;
B1832616;;R04;REGLETA CONEX DAE;4;Red BT AÇrea;43;FUNDIDO-A;
B1832617;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832618;;B09;BLOCK DE PRUEBA (220V);6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832619;;L09;LUMINARIA;8;Alumbrado P£blico;15;CONEXI‡N SUELTA;
B1832620;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;40;FALLADO-A;
B1832621;;L07;LINEA DIST. CONC 1F;4;Red BT AÇrea;19;CONEXI‡N FUNDIDA;
B1832624;;L07;LINEA DIST. CONC 1F;4;Red BT AÇrea;84;RECOCIDO;
B1832625;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832627;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832628;;C18;CHIC (PPF MT A RED MT);3;Transformador MT/BT;19;CONEXI‡N FUNDIDA;
B1832629;;D02;DOMICILIO;7;Cliente Subterr†neo;1;CERRADO;
B1832630;;F03;FUSIBLE;1;Red MT AÇrea;16;CORTADO-A;
B1832633;;L02;LINEA DE DISTRIBUCION;4;Red BT AÇrea;85;REVISION;
B1832635;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832636;;D02;DOMICILIO;6;Cliente AÇreo;1;CERRADO;
B1832637;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832638;;C30;CHICOTE CAJA EMP.;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832639;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;61;NO NORMALIZADO;
B1832640;;U01;UNION A TABLERO;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832641;;L07;LINEA DIST. CONC 1F;4;Red BT AÇrea;15;CONEXI‡N SUELTA;
B1832642;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
B1832645;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832647;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;40;FALLADO-A;
B1832648;;D02;DOMICILIO;6;Cliente AÇreo;1;CERRADO;
B1832649;;P25;PROTECC EMP. 220V;7;Cliente Subterr†neo;62;NO OPERATIVO;
B1832653;;P25;PROTECC EMP. 220V;7;Cliente Subterr†neo;21;DESAPARECIDO-A;
B1832654;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;12;CON RAMAS;
B1832656;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832658;;L02;LINEA DE DISTRIBUCION;4;Red BT AÇrea;16;CORTADO-A;
B1832660;;U01;UNION A TABLERO;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832661;;S03;SECTOR;4;Red BT AÇrea;0;NORMAL;
B1832663;;D02;DOMICILIO;6;Cliente AÇreo;88;SERVICIO CORTADO;
B1832664;;L04;LINEA APOYADA OTRA EMPR.;9;Otra Empresa;26;DESTEMPLADO;
B1832665;;D02;DOMICILIO;7;Cliente Subterr†neo;45;FALLA EN INSTALACION CLIENTE;
B1832666;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;15;CONEXI‡N SUELTA;
B1832667;;C10;CAMARILLA;5;Red BT Subterr†nea;69;OTRA FALLA;
B1832669;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832670;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;92;SUELTO-A;
B1832671;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832673;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;43;FUNDIDO-A;
B1832674;;L02;LINEA DE DISTRIBUCION;9;Otra Empresa;16;CORTADO-A;
B1832675;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832677;;P10;PLACA LOZA 25 AMP.;6;Cliente AÇreo;43;FUNDIDO-A;
B1832679;;S03;SECTOR;4;Red BT AÇrea;52;INACCESIBLE;
B1832680;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832681;;D02;DOMICILIO;6;Cliente AÇreo;1;CERRADO;
B1832682;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;16;CORTADO-A;
B1832683;;D02;DOMICILIO;6;Cliente AÇreo;1;CERRADO;
B1832684;;D02;DOMICILIO;7;Cliente Subterr†neo;1;CERRADO;
B1832685;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832686;;D02;DOMICILIO;6;Cliente AÇreo;2;NO SE UBICA;
B1832687;;D02;DOMICILIO;6;Cliente AÇreo;1;CERRADO;
B1832688;;P24;PROTECC DAE BT;3;Transformador MT/BT;69;OTRA FALLA;
B1832689;;D02;DOMICILIO;6;Cliente AÇreo;85;REVISION;
B1832692;;D02;DOMICILIO;6;Cliente AÇreo;1;CERRADO;
B1832694;;D02;DOMICILIO;6;Cliente AÇreo;59;NO ATENDIDO;
B1832696;;P25;PROTECC EMP. 220V;6;Cliente AÇreo;43;FUNDIDO-A;
B1832697;;L07;LINEA DIST. CONC 1F;4;Red BT AÇrea;19;CONEXI‡N FUNDIDA;
B1832698;;P50;PROTECC. ARRANQUE MT;1;Red MT AÇrea;66;NORMALIZACION;
B1832701;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832702;;D02;DOMICILIO;7;Cliente Subterr†neo;1;CERRADO;
B1832703;;L09;LUMINARIA;8;Alumbrado P£blico;15;CONEXI‡N SUELTA;
B1832704;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;19;CONEXI‡N FUNDIDA;
B1832705;NUMPOS: 8255;T20;TRANSF. DISTRIBUCION AEREO;3;Transformador MT/BT;29;DESCONECTADO;
B1832706;NUMPOS: 56426;T20;TRANSF. DISTRIBUCION AEREO;3;Transformador MT/BT;29;DESCONECTADO;
B1832707;NUMPOS: 27593;T20;TRANSF. DISTRIBUCION AEREO;3;Transformador MT/BT;29;DESCONECTADO;
B1832708;;L08;LINEA DIST. P/ENS. (CALPE);4;Red BT AÇrea;85;REVISION;
B1832709;;D02;DOMICILIO;7;Cliente Subterr†neo;93;SERVICIO REPUESTO;
B1832710;;A02;ACOMETIDA CONCEN;6;Cliente AÇreo;26;DESTEMPLADO;
